company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
Google,Product Manager,659000,"Mountain View, CA",11.0,11.0,260000.0,110000.0,0,0,0,0,0
Google,Software Engineer,453000,"Mountain View, CA",24.0,11.0,216000.0,52000.0,0,0,0,0,0
Google,Product Designer,490000,"Mountain View, CA",20.0,3.0,190000.0,38000.0,0,0,0,0,0
Google,Software Engineer,305000,"Mountain View, CA",12.0,6.0,175000.0,30000.0,0,0,0,0,0
Google,Data Scientist,230000,"Seattle, WA",3.0,2.0,142000.0,25000.0,0,0,0,0,0
Google,Software Engineer,280000,"New York, NY",3.0,0.0,153000.0,52000.0,0,0,0,0,0
Google,Product Manager,225000,"Mountain View, CA",4.0,4.0,140000.0,21000.0,0,0,0,0,0
Google,Software Engineer,89000,"Tokyo, TY, Japan",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,155000,"Zurich, ZH, Switzerland",0.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Software Engineer,500000,"Mountain View, CA",9.0,7.0,215000.0,85000.0,0,0,0,0,0
Google,Software Engineer,200000,"Dublin, DN, Ireland",9.0,5.0,112000.0,8000.0,0,0,0,0,0
Google,Product Manager,445000,"Mountain View, CA",10.0,8.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,290000,"Mountain View, CA",4.0,2.0,141000.0,18000.0,0,0,0,0,0
Google,Product Designer,554000,"San Francisco, CA",18.0,5.0,254000.0,77000.0,0,0,0,0,0
Google,Software Engineer,469000,"Zurich, ZH, Switzerland",10.0,8.0,242000.0,67000.0,0,0,0,0,0
Google,Software Engineer,311000,"New York, NY",29.0,12.0,192000.0,29000.0,0,0,0,0,0
Google,Software Engineer,165000,"Zurich, ZH, Switzerland",1.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Software Engineer,220000,"New York, NY",2.0,1.0,127000.0,18000.0,0,0,0,0,0
Google,Software Engineer,249000,"New York, NY",3.0,0.0,160000.0,24000.0,0,0,0,0,0
Google,Software Engineer,220000,"San Francisco, CA",4.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,800000,"Mountain View, CA",10.0,10.0,0.0,0.0,0,0,0,0,0
Google,Software Engineering Manager,590000,"Mountain View, CA",18.0,7.0,265000.0,75000.0,0,0,0,0,0
Google,Software Engineer,300000,"Zurich, ZH, Switzerland",5.0,5.0,0.0,0.0,0,0,0,0,0
Google,Data Scientist,248000,"Sunnyvale, CA",10.0,2.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,350000,"New York, NY",5.0,0.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,196000,"Mountain View, CA",4.0,0.0,140000.0,21000.0,0,0,0,0,0
Google,Software Engineer,251000,"Mountain View, CA",3.0,0.0,153000.0,23000.0,0,0,0,0,0
Google,Software Engineer,325000,"Cambridge, MA",15.0,8.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,240000,"Mountain View, CA",3.0,2.5,141000.0,0.0,0,0,0,0,0
Google,Software Engineer,163000,"Mountain View, CA",0.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Software Engineer,440000,"Mountain View, CA",5.0,2.5,181000.0,39000.0,0,0,0,0,0
Google,Software Engineer,193000,"Sunnyvale, CA",4.0,0.0,135000.0,20000.0,0,0,0,0,0
Google,Software Engineer,225000,"Cambridge, MA",6.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,409000,"Seattle, WA",7.0,0.0,185000.0,27000.0,0,0,0,0,0
Google,Software Engineer,206000,"Sunnyvale, CA",1.0,1.0,129000.0,40000.0,0,0,0,0,0
Google,Software Engineer,325000,"Mountain View, CA",5.0,0.0,178000.0,28000.0,0,0,0,0,0
Google,Software Engineer,260000,"Seattle, WA",4.0,0.0,145000.0,25000.0,0,0,0,0,0
Google,Software Engineer,210000,"Mountain View, CA",2.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,466000,"New York, NY",21.0,4.0,214000.0,52000.0,0,0,0,0,0
Google,Software Engineer,220000,"San Francisco, CA",3.0,3.0,136000.0,20000.0,0,0,0,0,0
Google,Software Engineer,200000,"Mountain View, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,240000,"Seattle, WA",2.0,0.0,150000.0,23000.0,0,0,0,0,0
Google,Product Designer,213000,"Mountain View, CA",9.0,2.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,203000,"Zurich, ZH, Switzerland",3.0,0.0,138000.0,21000.0,0,0,0,0,0
Google,Software Engineer,286000,"San Francisco, CA",4.0,2.0,151000.0,23000.0,0,0,0,0,0
Google,Software Engineer,440000,"Sunnyvale, CA",9.0,2.0,175000.0,35000.0,0,0,0,0,0
Google,Software Engineer,311000,"Seattle, WA",6.0,6.0,150000.0,55000.0,0,0,0,0,0
Google,Software Engineer,450000,"Mountain View, CA",15.0,4.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,250000,"San Francisco, CA",5.0,0.0,153000.0,23000.0,0,0,0,0,0
Google,Software Engineer,285000,"New York, NY",15.0,1.0,185000.0,30000.0,0,0,0,0,0
Google,Software Engineer,750000,"New York, NY",14.0,11.0,260000.0,75000.0,0,0,0,0,0
Google,Software Engineer,470000,"San Francisco, CA",7.0,2.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,230000,"Mountain View, CA",2.0,2.0,142000.0,25000.0,0,0,0,0,0
Google,Data Scientist,265000,"Mountain View, CA",10.0,7.0,160000.0,32000.0,0,0,0,0,0
Google,Product Designer,153000,"Mountain View, CA",1.0,1.0,116000.0,12000.0,0,0,0,0,0
Google,Software Engineer,260000,"Mountain View, CA",40.0,10.0,178000.0,22000.0,0,0,0,0,0
Google,Software Engineer,305000,"Mountain View, CA",3.0,0.0,165000.0,25000.0,0,0,0,0,0
Google,Software Engineer,207000,"San Bruno, CA",0.0,0.0,143000.0,29000.0,0,0,0,0,0
Google,Software Engineer,670000,"New York, NY",12.0,9.0,250000.0,70000.0,0,0,0,0,0
Google,Software Engineer,164000,"Zurich, ZH, Switzerland",6.0,1.0,128000.0,19000.0,0,0,0,0,0
Google,Software Engineer,290000,"Kirkland, WA",14.0,6.0,160000.0,40000.0,0,0,0,0,0
Google,Software Engineer,243000,"San Francisco, CA",0.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,166000,"Seattle, WA",1.0,1.0,115000.0,17000.0,0,0,0,0,0
Google,Software Engineer,380000,"Sunnyvale, CA",6.0,3.0,172000.0,33000.0,0,0,0,0,0
Google,Software Engineer,146000,"Seattle, WA",2.0,0.0,108000.0,16000.0,0,0,0,0,0
Google,Data Scientist,430000,"San Francisco, CA",6.0,3.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,296000,"Mountain View, CA",5.0,0.0,165000.0,25000.0,0,0,0,0,0
Google,Software Engineer,253000,"Mountain View, CA",2.0,0.0,153000.0,30000.0,0,0,0,0,0
Google,Software Engineer,305000,"Mountain View, CA",15.0,2.0,158000.0,35000.0,0,0,0,0,0
Google,Software Engineer,450000,"Zurich, ZH, Switzerland",16.0,8.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,233000,"Sunnyvale, CA",2.0,0.0,153000.0,30000.0,0,0,0,0,0
Google,Product Manager,235000,"Mountain View, CA",3.0,0.0,147000.0,22000.0,0,0,0,0,0
Google,Software Engineer,198000,"Mountain View, CA",4.0,1.0,132000.0,19000.0,0,0,0,0,0
Google,Software Engineer,550000,"Mountain View, CA",16.0,14.0,250000.0,50000.0,0,0,0,0,0
Google,Software Engineer,270000,"New York, NY",7.0,4.0,150000.0,30000.0,0,0,0,0,0
Google,Software Engineer,310000,"Mountain View, CA",4.0,4.0,170000.0,30000.0,0,0,0,0,0
Google,Software Engineer,191000,"Mountain View, CA",4.0,0.6,125000.0,18000.0,0,0,0,0,0
Google,Software Engineer,400000,"Sunnyvale, CA",8.0,0.0,200000.0,30000.0,0,0,0,0,0
Google,Software Engineer,500000,"Seattle, WA",13.0,8.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,375000,"San Bruno, CA",12.0,3.0,200000.0,35000.0,0,0,0,0,0
Google,Software Engineer,260000,"Sunnyvale, CA",2.0,2.0,142000.0,30000.0,0,0,0,0,0
Google,Software Engineer,405000,"Mountain View, CA",7.0,7.0,205000.0,40000.0,0,0,0,0,0
Google,Software Engineer,350000,"California City, CA",2.0,2.0,250000.0,0.0,0,0,0,0,0
Google,Software Engineer,320000,"Mountain View, CA",4.0,4.0,170000.0,39000.0,0,0,0,0,0
Google,Software Engineer,420000,"Mountain View, CA",5.0,0.0,200000.0,30000.0,0,0,0,0,0
Google,Software Engineer,305000,"San Francisco, CA",8.0,2.0,175000.0,25000.0,0,0,0,0,0
Google,Software Engineer,281000,"Mountain View, CA",4.0,0.0,165000.0,24000.0,0,0,0,0,0
Google,Software Engineer,292000,"Mountain View, CA",4.0,4.0,149000.0,27000.0,0,0,0,0,0
Google,Software Engineer,833000,"Mountain View, CA",7.0,7.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,180000,"Mountain View, CA",3.0,1.0,0.0,0.0,0,0,0,0,0
Google,Hardware Engineer,300000,"Mountain View, CA",8.0,5.0,175000.0,35000.0,0,0,0,0,0
Google,Software Engineer,250000,"Mountain View, CA",3.0,3.0,140000.0,30000.0,0,0,0,0,0
Google,Software Engineer,750000,"Zurich, ZH, Switzerland",12.0,12.0,300000.0,90000.0,0,0,0,0,0
Google,Software Engineer,165000,"Mountain View, CA",1.0,0.0,120000.0,15000.0,0,0,0,0,0
Google,Software Engineer,198000,"Sunnyvale, CA",3.0,1.0,129000.0,19000.0,0,0,0,0,0
Google,Solution Architect,409000,"New York, NY",18.0,5.0,217000.0,50000.0,0,0,0,0,0
Google,Software Engineer,450000,"Mountain View, CA",8.0,8.0,200000.0,50000.0,0,0,0,0,0
Google,Hardware Engineer,270000,"Sunnyvale, CA",8.0,0.0,150000.0,30000.0,0,0,0,0,0
Google,Software Engineer,125000,"Pittsburgh, PA",5.0,2.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,149000,"Sunnyvale, CA",0.0,0.0,120000.0,5000.0,0,0,0,0,0
Google,Software Engineer,220000,"San Bruno, CA",2.0,2.0,142000.0,29000.0,0,0,0,0,0
Google,Software Engineer,282000,"Seattle, WA",14.0,3.0,154000.0,92000.0,0,0,0,0,0
Google,Software Engineering Manager,220000,"Boston, MA",7.0,3.0,200000.0,20000.0,0,0,0,0,0
Google,Product Designer,310000,"Mountain View, CA",20.0,1.0,200000.0,40000.0,0,0,0,0,0
Google,Data Scientist,257000,"Mountain View, CA",12.0,11.0,156000.0,35000.0,0,0,0,0,0
Google,Product Manager,190000,"Mountain View, CA",5.0,1.0,135000.0,20000.0,0,0,0,0,0
Google,Software Engineer,258000,"New York, NY",14.0,1.0,153000.0,23000.0,0,0,0,0,0
Google,Software Engineer,285000,"Munich, BY, Germany",12.0,7.0,160000.0,25000.0,0,0,0,0,0
Google,Software Engineer,200000,"New York, NY",7.0,1.0,135000.0,23000.0,0,0,0,0,0
Google,Software Engineer,200000,"Sunnyvale, CA",0.0,0.0,143000.0,22000.0,0,0,1,0,0
Google,Software Engineer,850000,"Zurich, ZH, Switzerland",13.0,13.0,350000.0,100000.0,0,0,0,0,0
Google,Software Engineer,301000,"Mountain View, CA",7.0,1.0,184000.0,23000.0,0,0,0,0,0
Google,Software Engineer,281000,"Boston, MA",8.0,6.0,152000.0,29000.0,0,0,0,0,0
Google,Software Engineer,196000,"New York, NY",3.0,1.0,146000.0,35000.0,0,0,0,0,0
Google,Software Engineer,449000,"Mountain View, CA",10.0,7.0,204000.0,53000.0,0,0,0,0,0
Google,Software Engineer,215000,"Sunnyvale, CA",1.0,0.0,140000.0,21000.0,0,0,0,0,0
Google,Software Engineering Manager,200000,"San Diego, CA",5.0,3.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,160000,"New York, NY",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Data Scientist,195000,"Mountain View, CA",0.0,0.0,137000.0,35000.0,0,0,0,0,0
Google,Software Engineer,300000,"New York, NY",3.0,3.0,162000.0,23000.0,0,0,0,0,0
Google,Software Engineer,225000,"London, EN, United Kingdom",5.0,4.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,382000,"Zurich, ZH, Switzerland",16.0,9.0,206000.0,36000.0,0,0,0,0,0
Google,Software Engineer,164000,"Zurich, ZH, Switzerland",0.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Product Manager,190000,"Medan, SU, Indonesia",5.0,5.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,207000,"Sunnyvale, CA",0.0,0.0,143000.0,29000.0,0,0,0,0,0
Google,Software Engineer,155000,"Mountain View, CA",0.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineering Manager,500000,"Mountain View, CA",16.0,4.0,220000.0,45000.0,0,0,0,0,0
Google,Software Engineer,185000,"Tel Aviv, TA, Israel",11.0,1.75,117000.0,20000.0,0,0,0,0,0
Google,Software Engineer,250000,"New York, NY",3.0,0.0,150000.0,22000.0,0,0,0,0,0
Google,Software Engineering Manager,440000,"Seattle, WA",18.0,0.0,200000.0,40000.0,0,0,0,0,0
Google,Hardware Engineer,260000,"Mountain View, CA",2.0,0.0,157000.0,63000.0,0,0,0,0,0
Google,Software Engineer,267000,"Sunnyvale, CA",2.0,2.0,146000.0,23000.0,0,0,0,0,0
Google,Software Engineer,270000,"Sunnyvale, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,400000,"New York, NY",13.0,4.0,200000.0,40000.0,0,0,0,0,0
Google,Software Engineer,57000,"Warsaw, MZ, Poland",0.0,0.0,33000.0,5000.0,0,0,0,0,0
Google,Software Engineer,369000,"Los Angeles, CA",7.0,7.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,250000,"Mountain View, CA",5.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,171000,"Seattle, WA",4.0,1.0,119000.0,17000.0,0,0,0,0,0
Google,Software Engineer,315000,"Mountain View, CA",4.0,1.0,170000.0,25000.0,0,0,0,0,0
Google,Software Engineer,185000,"Sunnyvale, CA",1.0,0.0,129000.0,19000.0,0,0,0,0,0
Google,Software Engineer,257000,"Mountain View, CA",4.0,2.0,149000.0,28000.0,0,0,0,0,0
Google,Software Engineer,250000,"New York, NY",10.0,1.0,160000.0,66000.0,0,0,0,0,0
Google,Product Designer,295000,"San Francisco, CA",6.0,3.0,161000.0,24000.0,0,0,0,0,0
Google,Software Engineer,380000,"Mountain View, CA",9.0,9.0,194000.0,36000.0,0,0,0,0,0
Google,Software Engineer,281000,"Kirkland, WA",3.0,3.0,146000.0,28000.0,0,0,0,0,0
Google,Software Engineer,170000,"Mountain View, CA",0.0,0.0,120000.0,24000.0,0,0,0,0,0
Google,Product Manager,410000,"Mountain View, CA",10.0,1.0,211000.0,43000.0,0,0,0,0,0
Google,Software Engineer,301000,"Sunnyvale, CA",3.0,0.0,170000.0,25000.0,0,0,0,0,0
Google,Software Engineer,280000,"Mountain View, CA",5.0,5.0,0.0,0.0,0,0,0,0,0
Google,Hardware Engineer,287000,"Mountain View, CA",7.0,1.0,170000.0,27000.0,0,0,0,0,0
Google,Software Engineer,191000,"Seattle, WA",6.0,2.0,122000.0,21000.0,0,0,0,0,0
Google,Software Engineer,190000,"Mountain View, CA",3.0,1.0,132000.0,20000.0,0,0,0,0,0
Google,Software Engineer,211000,"Mountain View, CA",2.0,0.0,153000.0,23000.0,0,0,0,0,0
Google,Software Engineer,372000,"Seattle, WA",13.0,0.0,190000.0,41000.0,0,0,0,0,0
Google,Solution Architect,270000,"Toronto, ON, Canada",13.0,1.0,195000.0,30000.0,0,0,0,0,0
Google,Software Engineer,208000,"Sunnyvale, CA",0.0,0.0,143000.0,30000.0,0,0,0,0,0
Google,Software Engineer,173000,"Mountain View, CA",1.0,0.0,129000.0,19000.0,0,0,0,0,0
Google,Software Engineer,325000,"New York, NY",8.0,4.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,545000,"Sunnyvale, CA",14.0,13.0,220000.0,60000.0,0,0,0,0,0
Google,Software Engineer,283000,"Mountain View, CA",6.0,2.0,152000.0,27000.0,0,0,0,0,0
Google,Product Manager,395000,"Sunnyvale, CA",15.0,3.0,198000.0,48000.0,0,0,0,0,0
Google,Software Engineer,169000,"Boulder, CO",2.0,2.0,105000.0,19000.0,0,0,0,0,0
Google,Software Engineer,260000,"Kirkland, WA",10.0,5.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,230000,"New York, NY",4.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,287000,"Sunnyvale, CA",14.0,6.0,180000.0,27000.0,0,0,0,0,0
Google,Software Engineer,579000,"San Bruno, CA",7.0,7.0,243000.0,71000.0,0,0,0,0,0
Google,Software Engineering Manager,650000,"Mountain View, CA",18.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,380000,"Sunnyvale, CA",4.0,4.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,285000,"Seattle, WA",6.0,6.0,150000.0,55000.0,0,0,0,0,0
Google,Software Engineer,190000,"Mountain View, CA",1.0,0.0,125000.0,25000.0,0,0,0,0,0
Google,Software Engineer,307000,"San Francisco, CA",3.0,0.0,160000.0,24000.0,0,0,1,0,0
Google,Software Engineer,470000,"Mountain View, CA",7.0,2.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,300000,"Los Angeles, CA",10.0,4.0,0.0,0.0,0,0,0,0,0
Google,Software Engineering Manager,773000,"Mountain View, CA",8.0,0.0,275000.0,68000.0,0,0,0,0,0
Google,Software Engineer,210000,"Sunnyvale, CA",7.0,0.0,150000.0,23000.0,0,0,0,0,0
Google,Software Engineer,370000,"Mountain View, CA",5.0,1.0,185000.0,27000.0,0,0,0,0,0
Google,Software Engineer,236000,"San Francisco, CA",2.0,2.0,146000.0,25000.0,0,0,0,0,0
Google,Software Engineer,309000,"Sunnyvale, CA",10.0,1.0,195000.0,29000.0,0,0,0,0,0
Google,Software Engineering Manager,410000,"New York, NY",13.0,1.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,500000,"Mountain View, CA",12.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,172000,"Sunnyvale, CA",1.0,0.0,128000.0,19000.0,0,0,0,0,0
Google,Software Engineer,166000,"Zurich, ZH, Switzerland",2.0,0.0,128000.0,19000.0,0,0,0,0,0
Google,Software Engineer,225000,"San Francisco, CA",4.0,0.0,165000.0,25000.0,0,0,0,0,0
Google,Product Manager,700000,"Mountain View, CA",20.0,13.0,300000.0,300000.0,0,0,0,0,0
Google,Software Engineer,275000,"Mountain View, CA",6.0,0.0,150000.0,45000.0,0,0,0,0,0
Google,Software Engineer,335000,"Mountain View, CA",4.0,0.0,174000.0,26000.0,0,0,0,0,0
Google,Product Manager,340000,"Mountain View, CA",15.0,2.0,0.0,0.0,0,0,0,0,0
Google,Hardware Engineer,246000,"Sunnyvale, CA",1.0,0.0,147000.0,22000.0,0,0,1,0,0
Google,Hardware Engineer,282000,"Mountain View, CA",11.0,2.5,162000.0,30000.0,0,0,0,0,0
Google,Software Engineer,218000,"Mountain View, CA",2.0,1.0,151000.0,42000.0,0,0,0,0,0
Google,Software Engineer,230000,"Sunnyvale, CA",2.0,2.0,142000.0,26000.0,0,0,0,0,0
Google,Product Manager,240000,"San Francisco, CA",10.0,5.0,200000.0,20000.0,0,0,0,0,0
Google,Software Engineering Manager,400000,"Mountain View, CA",5.0,5.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,200000,"Mountain View, CA",2.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,200000,"Mountain View, CA",6.0,3.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,170000,"Zurich, ZH, Switzerland",3.0,0.0,134000.0,20000.0,0,0,0,0,0
Google,Product Manager,240000,"Mountain View, CA",2.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,225000,"Zurich, ZH, Switzerland",9.0,2.0,147000.0,27000.0,0,0,0,0,0
Google,Software Engineer,260000,"Sunnyvale, CA",35.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,160000,"Mountain View, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,287000,"Sunnyvale, CA",13.0,6.0,174000.0,28000.0,0,0,0,0,0
Google,Software Engineering Manager,533000,"Irvine, CA",6.0,6.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,330000,"Seattle, WA",10.0,0.0,180000.0,0.0,0,0,0,0,0
Google,Software Engineer,163000,"Mountain View, CA",0.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Software Engineer,40000,"Bangalore, KA, India",0.0,0.0,23000.0,3000.0,0,0,0,0,0
Google,Product Designer,237000,"Mountain View, CA",7.0,1.0,145000.0,22000.0,0,0,0,0,0
Google,Software Engineer,107000,"London, EN, United Kingdom",1.0,0.0,75000.0,11000.0,0,0,0,0,0
Google,Software Engineer,197000,"San Francisco, CA",1.0,0.0,130000.0,20000.0,0,0,0,0,0
Google,Software Engineer,198000,"London, EN, United Kingdom",4.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,189000,"Palo Alto, CA",0.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,320000,"San Jose, CA",4.0,1.0,170000.0,25000.0,0,0,0,0,0
Google,Software Engineer,112000,"London, EN, United Kingdom",6.0,1.0,78000.0,12000.0,0,0,0,0,0
Google,Solution Architect,300000,"Chicago, IL",20.0,2.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,302000,"New York, NY",3.0,3.0,146000.0,36000.0,0,0,0,0,0
Google,Software Engineer,200000,"Mountain View, CA",0.0,0.0,143000.0,22000.0,0,0,1,0,0
Google,Software Engineer,231000,"Mountain View, CA",3.0,0.0,135000.0,15000.0,0,0,0,0,0
Google,Software Engineer,250000,"Bellevue, WA",15.0,5.0,140000.0,30000.0,0,0,0,0,0
Google,Software Engineer,200000,"Mountain View, CA",5.0,3.0,147000.0,25000.0,0,0,0,0,0
Google,Hardware Engineer,350000,"Mountain View, CA",15.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,415000,"Mountain View, CA",8.0,1.0,0.0,0.0,0,0,0,0,0
Google,Product Designer,355000,"Mountain View, CA",10.0,2.0,180000.0,35000.0,0,0,0,0,0
Google,Software Engineer,234000,"Seattle, WA",7.0,1.0,144000.0,22000.0,0,0,0,0,0
Google,Software Engineer,330000,"Kirkland, WA",14.0,6.0,174000.0,38000.0,0,0,0,0,0
Google,Software Engineer,480000,"Mountain View, CA",20.0,4.0,201000.0,37000.0,0,0,0,0,0
Google,Data Scientist,270000,"Sunnyvale, CA",5.0,1.0,150000.0,20000.0,0,0,0,0,0
Google,Software Engineer,127000,"Mountain View, CA",0.0,0.0,112000.0,15000.0,0,0,0,0,0
Google,Software Engineer,278000,"Sunnyvale, CA",7.0,4.0,153000.0,25000.0,0,0,0,0,0
Google,Software Engineer,123000,"Mountain View, CA",0.0,0.0,112000.0,11000.0,0,0,0,0,0
Google,Software Engineer,486000,"Mountain View, CA",10.0,8.0,218000.0,48000.0,0,0,0,0,0
Google,Software Engineer,172000,"San Francisco, CA",0.0,0.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,180000,"San Francisco, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,131000,"Mountain View, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,400000,"San Francisco, CA",13.0,1.0,205000.0,50000.0,0,0,0,0,0
Google,Software Engineer,205000,"San Francisco, CA",0.0,0.0,148000.0,22000.0,0,0,0,0,0
Google,Software Engineer,205000,"Sunnyvale, CA",1.0,0.0,135000.0,0.0,0,0,0,0,0
Google,Software Engineer,169000,"Mountain View, CA",0.0,0.0,125000.0,19000.0,0,0,0,0,0
Google,Software Engineer,195000,"Mountain View, CA",1.0,1.0,128000.0,21000.0,0,0,0,0,0
Google,Software Engineer,398000,"Mountain View, CA",11.0,0.0,190000.0,78000.0,0,0,0,0,0
Google,Software Engineer,156000,"Mountain View, CA",3.0,1.0,112000.0,17000.0,0,0,0,0,0
Google,Software Engineer,265000,"Seattle, WA",5.0,1.0,150000.0,25000.0,0,0,0,0,0
Google,Software Engineer,140000,"Boulder, CO",2.0,1.0,102000.0,15000.0,0,0,0,0,0
Google,Software Engineer,310000,"Sunnyvale, CA",4.0,4.0,170000.0,31000.0,0,0,0,0,0
Google,Software Engineer,280000,"Mountain View, CA",5.0,5.0,167000.0,32000.0,0,0,0,0,0
Google,Software Engineer,275000,"San Francisco, CA",10.0,8.0,175000.0,70000.0,0,0,0,0,0
Google,Software Engineer,280000,"Sunnyvale, CA",4.0,2.0,160000.0,40000.0,0,0,0,0,0
Google,Software Engineer,620000,"Sunnyvale, CA",12.0,3.0,200000.0,35000.0,0,0,0,0,0
Google,Software Engineer,196000,"Mountain View, CA",3.0,0.0,129000.0,19000.0,0,0,0,0,0
Google,Product Manager,196000,"Mountain View, CA",3.0,0.0,140000.0,21000.0,0,0,0,0,0
Google,Software Engineer,185000,"Mountain View, CA",2.0,2.0,128000.0,20000.0,0,0,0,0,0
Google,Software Engineer,233000,"Mountain View, CA",2.0,0.0,135000.0,33000.0,0,0,0,0,0
Google,Software Engineer,210000,"Mountain View, CA",2.0,2.0,130000.0,25000.0,0,0,0,0,0
Google,Software Engineer,430000,"San Francisco, CA",20.0,1.0,225000.0,45000.0,0,0,0,0,0
Google,Software Engineer,275000,"Mountain View, CA",1.0,0.0,150000.0,20000.0,0,0,0,0,0
Google,Software Engineer,275000,"Mountain View, CA",4.0,4.0,145000.0,25000.0,0,0,0,0,0
Google,Software Engineer,198000,"New York, NY",4.0,0.0,142000.0,21000.0,0,0,0,0,0
Google,Software Engineer,260000,"Kitchener, ON, Canada",11.0,5.0,120000.0,20000.0,0,0,0,0,0
Google,Software Engineer,200000,"Mountain View, CA",0.0,0.0,142000.0,21000.0,0,0,0,0,0
Google,Software Engineer,249000,"Boulder, CO",7.0,5.0,121000.0,45000.0,0,0,0,0,0
Google,Product Designer,280000,"Mountain View, CA",12.0,2.0,160000.0,20000.0,0,0,0,0,0
Google,Product Designer,255000,"New York, NY",10.0,1.0,175000.0,25000.0,0,0,0,0,0
Google,Product Manager,250000,"New York, NY",5.0,1.0,0.0,0.0,0,0,0,0,0
Google,Product Manager,250000,"New York, NY",5.0,1.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,163000,"San Bruno, CA",0.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Hardware Engineer,295000,"Mountain View, CA",10.0,5.0,180000.0,25000.0,0,0,0,0,0
Google,Software Engineer,256000,"New York, NY",2.0,0.0,145000.0,22000.0,0,0,0,0,0
Google,Product Designer,230000,"New York, NY",8.0,0.0,147000.0,22000.0,0,0,0,0,0
Google,Software Engineer,122000,"Mountain View, CA",0.0,0.0,112000.0,10000.0,0,0,0,0,0
Google,Software Engineer,280000,"Mountain View, CA",4.0,3.0,146000.0,50000.0,0,0,0,0,0
Google,Product Manager,200000,"San Francisco, CA",7.0,5.0,0.0,0.0,0,0,0,0,0
Google,Software Engineer,163000,"Sunnyvale, CA",1.0,0.0,120000.0,18000.0,0,0,0,0,0
Google,Software Engineer,380000,"Seattle, WA",9.0,6.0,180000.0,50000.0,0,0,0,0,0
Google,Software Engineer,165000,"San Francisco, CA",1.0,1.0,0.0,0.0,0,0,0,0,0
Google,Solution Architect,250000,"San Francisco, CA",10.0,1.0,0.0,0.0,0,0,0,0,0
