company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Apple
Amazon,Software Engineer,220000,"Seattle, WA",12.0,4.0,149000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,210000,"Seattle, WA",7.0,6.0,165000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,193000,"Seattle, WA",5.0,2.0,144000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,169000,"San Diego, CA",4.0,0.0,130000.0,16000.0,0,1,0,0,0,False
Amazon,Software Engineer,118000,"London, EN, United Kingdom",2.0,0.0,78000.0,25000.0,0,1,0,0,0,False
Amazon,Software Engineer,295000,"Seattle, WA",9.0,9.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,165000,"Nashville, TN",10.0,0.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,450000,"Seattle, WA",15.0,6.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,300000,"Seattle, WA",10.0,3.0,155000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,96000,"Dublin, DN, Ireland",0.0,0.0,78000.0,7000.0,0,1,0,0,0,False
Amazon,Software Engineer,23000,"Chennai, TN, India",4.0,2.0,20000.0,3000.0,0,1,0,0,0,False
Amazon,Software Engineer,160000,"Sunnyvale, CA",2.0,2.0,120000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,173000,"Seattle, WA",2.0,1.0,129000.0,14000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,560000,"Seattle, WA",10.0,1.0,170000.0,160000.0,0,0,1,0,0,False
Amazon,Software Engineering Manager,600000,"Seattle, WA",11.0,1.0,175000.0,125000.0,0,0,1,0,0,False
Amazon,Software Engineer,102000,"Sydney, NS, Australia",0.0,0.0,82000.0,8000.0,0,0,0,0,0,False
Amazon,Software Engineer,33000,"Bengaluru, KA, India",2.0,1.0,24000.0,6000.0,0,1,0,0,0,False
Amazon,Software Engineer,199000,"Detroit, MI",2.0,2.0,144000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,113000,"Vancouver, BC, Canada",0.0,0.0,82000.0,10000.0,0,1,0,0,0,False
Amazon,Software Engineer,205000,"Seattle, WA",2.0,2.0,145000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,284000,"Sunnyvale, CA",4.0,0.0,175000.0,48000.0,1,0,0,0,0,False
Amazon,Software Engineer,290000,"Seattle, WA",3.0,0.0,160000.0,60000.0,1,0,0,0,0,False
Amazon,Software Engineer,173000,"Pittsburgh, PA",9.0,1.0,168000.0,5000.0,1,0,0,0,0,False
Amazon,Software Engineer,460000,"Sunnyvale, CA",18.0,0.0,185000.0,125000.0,1,0,0,0,0,False
Amazon,Software Engineer,155000,"Seattle, WA",2.0,2.0,120000.0,10000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,200000,"Seattle, WA",10.0,0.0,150000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,188000,"Seattle, WA",4.0,0.0,145000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,222000,"San Francisco, CA",4.0,4.0,162000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,171000,"Los Angeles, CA",2.0,0.0,130000.0,18000.0,0,1,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",0.0,0.0,116000.0,14000.0,0,1,0,0,0,False
Amazon,Software Engineer,151000,"Seattle, WA",4.0,2.0,125000.0,13000.0,0,1,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",3.0,2.0,120000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",2.0,0.0,135000.0,18000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,380000,"Seattle, WA",18.0,18.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,40000,"Bangalore, KA, India",1.0,1.0,23000.0,4000.0,0,1,0,0,0,False
Amazon,Software Engineer,305000,"Seattle, WA",14.0,1.0,155000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",3.0,0.0,138000.0,38000.0,1,0,0,0,0,False
Amazon,Business Analyst,129000,"Seattle, WA",2.0,0.0,100000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",16.0,6.0,125000.0,0.0,0,1,0,0,0,False
Amazon,Technical Program Manager,130000,"Richmond, VA",7.0,0.0,100000.0,13000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,380000,"Seattle, WA",15.0,8.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Solution Architect,120000,"Seattle, WA",5.0,2.0,100000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,340000,"Seattle, WA",8.0,5.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Marketing,103000,"Seattle, WA",1.0,0.0,79000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,149000,"Seattle, WA",7.0,0.0,112000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,320000,"Seattle, WA",18.0,5.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Technical Program Manager,78000,"Hyderabad, TS, India",17.0,13.0,63000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,130000,"Sydney, NS, Australia",2.0,0.0,105000.0,10000.0,0,1,0,0,0,False
Amazon,Software Engineer,59000,"Taipei, TP, Taiwan",4.0,0.0,40000.0,7000.0,0,1,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",0.0,0.0,116000.0,27000.0,1,0,0,0,0,False
Amazon,Software Engineer,106000,"Vancouver, BC, Canada",1.0,1.0,82000.0,20000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,134000,"Sunnyvale, CA",8.0,5.0,81000.0,1000.0,1,0,0,0,0,False
Amazon,Hardware Engineer,320000,"Seattle, WA",16.0,6.0,160000.0,0.0,0,0,1,0,0,False
Amazon,Software Engineer,244000,"Seattle, WA",4.0,1.0,146000.0,44000.0,0,0,0,0,0,False
Amazon,Product Manager,220000,"Seattle, WA",2.0,2.0,148000.0,30000.0,1,0,0,0,0,False
Amazon,Software Engineer,150000,"Herndon, VA",0.0,0.0,116000.0,13000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,320000,"Seattle, WA",18.0,5.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,144000,"Seattle, WA",0.0,0.0,112000.0,12000.0,1,0,0,0,0,False
Amazon,Technical Program Manager,236000,"Seattle, WA",10.0,1.0,155000.0,41000.0,0,0,0,0,0,False
Amazon,Software Engineer,252000,"Seattle, WA",6.0,6.0,154000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,550000,"Seattle, WA",25.0,4.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Business Analyst,140000,"Seattle, WA",10.0,1.0,105000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,115000,"Bengaluru, KA, India",10.0,3.0,78000.0,0.0,0,0,0,0,0,False
Amazon,Hardware Engineer,68000,"Cambridge, EN, United Kingdom",1.0,1.0,58000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,102000,"London, EN, United Kingdom",2.0,0.0,74000.0,28000.0,1,0,0,0,0,False
Amazon,Product Manager,200000,"Los Angeles, CA",5.0,4.0,120000.0,0.0,0,1,0,0,0,False
Amazon,Technical Program Manager,203000,"Herndon, VA",5.0,0.0,155000.0,19000.0,0,1,0,0,0,False
Amazon,Software Engineer,231000,"San Francisco, CA",3.0,3.0,166000.0,13000.0,0,1,0,0,0,False
Amazon,Software Engineer,180000,"Jersey City, NJ",2.0,0.0,137000.0,19000.0,0,0,0,0,1,False
Amazon,Product Manager,63000,"Orlando, FL",2.0,0.0,52000.0,8000.0,0,1,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",5.0,5.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,363000,"Seattle, WA",5.0,0.0,145000.0,99000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,360000,"Seattle, WA",15.0,4.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,178000,"Seattle, WA",3.0,3.0,144000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,238000,"Seattle, WA",6.0,4.0,136000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,269000,"Bangalore, KA, India",20.0,0.0,123000.0,72000.0,1,0,0,0,0,False
Amazon,Product Manager,467000,"Phoenix, AZ",12.0,1.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,293000,"Seattle, WA",5.0,5.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,166000,"Seattle, WA",1.0,0.0,125000.0,36000.0,0,0,0,0,0,False
Amazon,Software Engineer,137000,"London, EN, United Kingdom",10.0,0.0,103000.0,15000.0,1,0,0,0,0,False
Amazon,Software Engineer,637000,"San Jose, CA",25.0,9.0,185000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,352000,"San Francisco, CA",9.0,4.0,185000.0,23000.0,0,1,0,0,0,False
Amazon,Software Engineer,184000,"Seattle, WA",2.0,1.0,135000.0,14000.0,0,0,0,0,0,False
Amazon,Software Engineer,153000,"Raleigh, NC",1.0,1.0,116000.0,16000.0,0,1,0,0,0,False
Amazon,Software Engineer,188000,"Seattle, WA",6.0,6.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,131000,"Vancouver, BC, Canada",3.0,3.0,98000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,155000,"Vancouver, BC, Canada",12.0,1.0,115000.0,17000.0,1,0,0,0,0,False
Amazon,Data Scientist,337000,"Seattle, WA",4.0,0.0,155000.0,70000.0,1,0,0,0,0,False
Amazon,Software Engineer,173000,"Boston, MA",3.0,0.0,130000.0,20000.0,0,1,0,0,0,False
Amazon,Data Scientist,156000,"Seattle, WA",8.0,1.0,121000.0,11000.0,1,0,0,0,0,False
Amazon,Solution Architect,270000,"Washington, DC",10.0,1.0,152000.0,38000.0,0,0,0,0,0,False
Amazon,Software Engineer,140000,"Toronto, ON, Canada",5.0,0.0,105000.0,16000.0,1,0,0,0,0,False
Amazon,Product Manager,430000,"Seattle, WA",15.0,10.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Marketing,145000,"Seattle, WA",6.0,5.0,99000.0,6000.0,0,1,0,0,0,False
Amazon,Software Engineer,140000,"Seattle, WA",3.0,3.0,110000.0,0.0,1,0,0,0,0,False
Amazon,Hardware Engineer,139000,"Redmond, WA",4.0,2.0,120000.0,3000.0,0,1,0,0,0,False
Amazon,Software Engineer,147000,"Seattle, WA",1.0,1.0,112000.0,15000.0,1,0,0,0,0,False
Amazon,Software Engineer,260000,"Haifa, HA, Israel",11.0,1.0,158000.0,102000.0,0,1,0,0,0,False
Amazon,Solution Architect,100000,"Toronto, ON, Canada",2.0,1.0,65000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,140000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Product Manager,400000,"Seattle, WA",15.0,10.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Data Scientist,180000,"Vancouver, BC, Canada",8.0,3.0,100000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,270000,"Seattle, WA",6.0,2.0,160000.0,38000.0,1,0,0,0,0,False
Amazon,Software Engineer,250000,"Seattle, WA",10.0,6.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Solution Architect,340000,"Atlanta, GA",18.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,360000,"Seattle, WA",8.0,8.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",4.0,4.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Solution Architect,221000,"Denver, CO",13.0,1.0,160000.0,29000.0,0,1,0,0,0,False
Amazon,Solution Architect,238000,"Sydney, NS, Australia",11.0,5.0,140000.0,0.0,1,0,0,0,0,False
Amazon,Technical Program Manager,300000,"Sunnyvale, CA",20.0,4.0,175000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,123000,"London, EN, United Kingdom",3.0,3.0,90000.0,7000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,490000,"San Francisco, CA",24.0,0.0,185000.0,280000.0,0,1,0,0,0,False
Amazon,Solution Architect,85000,"Cape Town, WC, South Africa",7.0,2.0,65000.0,6000.0,0,1,0,0,0,False
Amazon,Software Engineer,103000,"Dublin, DN, Ireland",8.0,3.0,78000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,225000,"California City, CA",5.0,4.0,170000.0,10000.0,0,1,0,0,0,False
Amazon,Software Engineer,99000,"London, EN, United Kingdom",4.0,0.0,76000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Seattle, WA",2.0,0.0,125000.0,11000.0,0,1,0,0,0,False
Amazon,Software Engineer,235000,"Seattle, WA",7.0,5.0,145000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,160000,"Arlington, VA",2.0,0.0,115000.0,18000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,164000,"Seattle, WA",16.0,6.0,144000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,33000,"Hyderabad, TS, India",3.0,0.0,25000.0,3000.0,0,1,0,0,0,False
Amazon,Solution Architect,119000,"Paris, IL, France",3.0,1.0,85000.0,10000.0,1,0,0,0,0,False
Amazon,Software Engineer,90000,"Cape Town, WC, South Africa",12.0,1.0,57000.0,6000.0,0,0,0,0,0,False
Amazon,Marketing,131000,"Toronto, ON, Canada",8.0,2.0,93000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,219000,"Sunnyvale, CA",5.0,1.0,148000.0,19000.0,1,0,0,0,0,False
Amazon,Software Engineer,216000,"Redmond, WA",9.0,2.0,154000.0,12000.0,0,1,0,0,0,False
Amazon,Software Engineer,273000,"New York, NY",7.0,0.0,175000.0,43000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Providence, RI",1.0,1.0,102000.0,25000.0,0,1,0,0,0,False
Amazon,Software Engineer,191000,"Seattle, WA",4.0,2.0,159000.0,9000.0,0,1,0,0,0,False
Amazon,Software Engineer,23000,"Hyderabad, TS, India",2.0,0.0,18000.0,2000.0,0,1,0,0,0,False
Amazon,Software Engineer,467000,"Seattle, WA",10.0,2.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,55000,"Bangalore, KA, India",4.0,4.0,37000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,220000,"Portland, OR",6.0,5.0,148000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,290000,"Seattle, WA",3.0,2.0,160000.0,0.0,0,0,1,0,0,False
Amazon,Software Engineer,228000,"Seattle, WA",10.0,7.0,138000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,77000,"Cape Town, WC, South Africa",6.0,3.0,57000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,24000,"Hyderabad, AP, India",3.0,2.0,19000.0,2000.0,0,1,0,0,0,False
Amazon,Software Engineer,61000,"Hyderabad, TS, India",7.0,6.0,40000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,292000,"Seattle, WA",6.0,6.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,111000,"Edinburgh, SC, United Kingdom",5.0,1.0,82000.0,9000.0,0,1,0,0,0,False
Amazon,Solution Architect,172000,"Munich, BY, Germany",14.0,1.0,118000.0,14000.0,1,0,0,0,0,False
Amazon,Solution Architect,177000,"Toronto, ON, Canada",10.0,0.0,119000.0,34000.0,1,0,0,0,0,False
Amazon,Software Engineer,154000,"Toronto, ON, Canada",6.0,0.0,107000.0,16000.0,0,1,0,0,0,False
Amazon,Marketing,318000,"Seattle, WA",15.0,4.0,160000.0,20000.0,1,0,0,0,0,False
Amazon,Software Engineer,140000,"Dublin, DN, Ireland",6.0,4.0,100000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"New York, NY",10.0,8.0,155000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",3.0,2.0,136000.0,8000.0,0,0,0,0,0,False
Amazon,Business Analyst,60000,"London, EN, United Kingdom",1.0,1.0,45000.0,5000.0,1,0,0,0,0,False
Amazon,Recruiter,178000,"Sacramento, CA",20.0,4.0,136000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,600000,"Seattle, WA",23.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,251000,"Washington, DC",4.0,4.0,157000.0,44000.0,1,0,0,0,0,False
Amazon,Software Engineer,250000,"San Francisco, CA",15.0,2.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,165000,"Seattle, WA",7.0,5.0,100000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,320000,"Seattle, WA",28.0,1.0,155000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,230000,"Sunnyvale, CA",6.0,5.0,176000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,191000,"San Francisco, CA",5.0,0.0,142000.0,19000.0,0,1,0,0,0,False
Amazon,Software Engineer,180000,"Denver, CO",3.0,0.0,150000.0,13000.0,0,1,0,0,0,False
Amazon,Data Scientist,173000,"Seattle, WA",0.0,0.0,126000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,230000,"Palo Alto, CA",6.0,4.0,165000.0,0.0,1,0,0,0,0,False
Amazon,Data Scientist,200000,"Vancouver, BC, Canada",7.0,4.0,120000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,222000,"Palo Alto, CA",5.0,2.0,170000.0,15000.0,1,0,0,0,0,False
Amazon,Recruiter,346000,"San Francisco, CA",21.0,1.0,170000.0,80000.0,0,0,0,0,0,False
Amazon,Software Engineer,179000,"Seattle, WA",2.0,1.0,130000.0,16000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,480000,"Seattle, WA",12.0,8.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,249000,"Tel Aviv, TA, Israel",7.0,1.0,118000.0,43000.0,0,1,0,0,0,False
Amazon,Software Engineer,26000,"Bangalore, KA, India",0.0,0.0,20000.0,2000.0,0,0,0,0,0,False
Amazon,Product Manager,310000,"Seattle, WA",11.0,4.0,160000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,390000,"Seattle, WA",17.0,9.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,123000,"London, EN, United Kingdom",7.0,4.0,94000.0,13000.0,0,0,0,0,0,False
Amazon,Software Engineer,252000,"Seattle, WA",7.0,0.0,160000.0,42000.0,0,0,0,0,0,False
Amazon,Data Scientist,214000,"Seattle, WA",4.0,4.0,144000.0,10000.0,0,1,0,0,0,False
Amazon,Software Engineer,152000,"Palo Alto, CA",2.0,2.0,120000.0,2000.0,0,0,0,0,0,False
Amazon,Product Designer,105000,"Seattle, WA",2.0,1.0,85000.0,10000.0,0,1,0,0,0,False
Amazon,Solution Architect,178000,"Herndon, VA",4.0,2.0,135000.0,8000.0,0,1,0,0,0,False
Amazon,Technical Program Manager,160000,"Seattle, WA",5.0,3.0,118000.0,0.0,0,1,0,0,0,False
Amazon,Solution Architect,298000,"Los Angeles, CA",25.0,4.0,160000.0,55000.0,0,1,0,0,0,False
Amazon,Software Engineer,290000,"Seattle, WA",6.0,6.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Business Analyst,91000,"Munich, BY, Germany",1.0,1.0,70000.0,6000.0,1,0,0,0,0,False
Amazon,Business Analyst,91000,"Munich, BY, Germany",1.0,1.0,70000.0,6000.0,1,0,0,0,0,False
Amazon,Data Scientist,230000,"Cambridge, MA",8.0,4.0,135000.0,6000.0,1,0,0,0,0,False
Amazon,Software Engineer,55000,"Bangalore, KA, India",5.0,3.0,33000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,158000,"Seattle, WA",0.0,0.0,125000.0,12000.0,0,1,0,0,0,False
Amazon,Software Engineer,99000,"Dublin, DN, Ireland",2.0,0.0,81000.0,6000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,65000,"Hyderabad, TS, India",16.0,4.0,40000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,195000,"Seattle, WA",3.0,3.0,145000.0,25000.0,1,0,0,0,0,False
Amazon,Product Designer,207000,"Seattle, WA",5.0,1.0,120000.0,25000.0,0,1,0,0,0,False
Amazon,Product Manager,247000,"Seattle, WA",5.0,3.0,146000.0,0.0,1,0,0,0,0,False
Amazon,Solution Architect,295000,"Dallas, TX",16.0,6.0,155000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,180000,"Boston, MA",2.0,0.0,140000.0,15000.0,0,1,0,0,0,False
Amazon,Software Engineer,198000,"Seattle, WA",2.0,2.0,144000.0,14000.0,0,1,0,0,0,False
Amazon,Software Engineer,107000,"Vancouver, BC, Canada",0.0,0.0,81000.0,11000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Sunnyvale, CA",5.0,2.0,165000.0,20000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,300000,"Seattle, WA",9.0,0.0,152000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,118000,"Toronto, ON, Canada",0.0,0.0,84000.0,14000.0,0,0,0,0,0,False
Amazon,Software Engineer,146000,"Seattle, WA",1.0,1.0,108000.0,20000.0,0,1,0,0,0,False
Amazon,Software Engineer,40000,"Bangalore, KA, India",4.0,2.0,30000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,192000,"Toronto, ON, Canada",4.0,2.0,128000.0,12000.0,1,0,0,0,0,False
Amazon,Software Engineer,270000,"Seattle, WA",15.0,5.0,156000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,600000,"Seattle, WA",20.0,4.0,150000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineer,31000,"Sao Paulo, SP, Brazil",0.0,0.0,17000.0,9000.0,0,1,0,0,0,False
Amazon,Software Engineer,156000,"Arlington, VA",1.0,1.0,112000.0,12000.0,0,1,0,0,0,False
Amazon,Business Analyst,125000,"Tempe, AZ",4.0,0.0,94000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,161000,"Bangalore, KA, India",14.0,10.0,79000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,560000,"San Francisco, CA",9.0,1.0,185000.0,340000.0,0,0,1,0,0,False
Amazon,Technical Program Manager,213000,"Tustin, CA",5.0,5.0,138000.0,0.0,1,0,0,0,0,False
Amazon,Solution Architect,210000,"Denver, CO",20.0,3.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,256000,"Seattle, WA",5.0,1.0,152000.0,62000.0,0,0,0,0,0,False
Amazon,Software Engineer,289000,"Seattle, WA",9.0,0.0,155000.0,57000.0,0,1,0,0,0,False
Amazon,Product Manager,500000,"Sunnyvale, CA",10.0,4.0,180000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,150000,"New York, NY",3.0,2.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,385000,"Seattle, WA",8.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Technical Program Manager,330000,"Seattle, WA",10.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,231000,"Seattle, WA",4.0,4.0,146000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,168000,"Seattle, WA",4.0,0.0,116000.0,30000.0,1,0,0,0,0,False
Amazon,Software Engineer,310000,"Seattle, WA",10.0,8.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,258000,"Seattle, WA",15.0,10.0,170000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,87000,"London, EN, United Kingdom",0.0,0.0,67000.0,7000.0,1,0,0,0,0,False
Amazon,Software Engineer,44000,"Sao Paulo, SP, Brazil",3.0,1.0,29000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,480000,"Seattle, WA",22.0,5.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,302000,"Arlington, VA",2.0,0.0,160000.0,70000.0,0,1,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",7.0,0.0,155000.0,72000.0,1,0,0,0,0,False
Amazon,Software Engineer,295000,"Seattle, WA",5.0,3.0,155000.0,20000.0,1,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",5.0,5.0,120000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",3.0,3.0,144000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,151000,"Seattle, WA",0.0,0.0,116000.0,13000.0,1,0,0,0,0,False
Amazon,Sales,138000,"Los Angeles, CA",2.0,2.0,60000.0,45000.0,0,1,0,0,0,False
Amazon,Software Engineer,50000,"Bangalore, KA, India",4.0,4.0,37000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,180000,"Sydney, NS, Australia",14.0,2.0,120000.0,20000.0,0,0,0,0,0,False
Amazon,Technical Program Manager,91000,"Bangalore, KA, India",14.0,0.0,67000.0,10000.0,0,1,0,0,0,False
Amazon,Product Manager,130000,"Seattle, WA",10.0,10.0,86000.0,0.0,0,1,0,0,0,False
Amazon,Data Scientist,232000,"Seattle, WA",1.0,0.0,152000.0,36000.0,0,0,1,0,0,False
Amazon,Software Engineer,90000,"Berlin, BE, Germany",2.0,2.0,78000.0,6000.0,1,0,0,0,0,False
Amazon,Software Engineer,256000,"Seattle, WA",4.0,0.0,158000.0,44000.0,0,0,0,0,0,False
Amazon,Product Manager,330000,"Seattle, WA",10.0,0.0,160000.0,77000.0,1,0,0,0,0,False
Amazon,Management Consultant,244000,"New York, NY",14.0,0.0,170000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,360000,"Seattle, WA",20.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,460000,"Seattle, WA",20.0,4.0,160000.0,0.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,267000,"Vancouver, BC, Canada",16.0,1.0,160000.0,46000.0,0,1,0,0,0,False
Amazon,Software Engineering Manager,510000,"Seattle, WA",20.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,199000,"Seattle, WA",7.0,6.0,139000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,190000,"Seattle, WA",7.0,4.0,140000.0,20000.0,1,0,0,0,0,False
Amazon,Human Resources,220000,"Toronto, ON, Canada",20.0,1.0,175000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,312000,"San Francisco, CA",12.0,0.0,185000.0,51000.0,1,0,0,0,0,False
Amazon,Software Engineering Manager,567000,"Seattle, WA",22.0,7.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,230000,"Austin, TX",7.0,2.0,160000.0,0.0,1,0,0,0,0,False
Amazon,Technical Program Manager,200000,"Seattle, WA",10.0,10.0,130000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,48000,"Hyderabad, AP, India",3.0,1.0,43000.0,0.0,0,1,0,0,0,False
Amazon,Product Manager,200000,"Seattle, WA",7.0,1.0,160000.0,5000.0,1,0,0,0,0,False
Amazon,Recruiter,120000,"Seattle, WA",4.0,2.0,78000.0,8000.0,0,0,0,0,1,False
Amazon,Software Engineer,215000,"Seattle, WA",5.0,5.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"Irving, TX",4.0,1.0,126000.0,0.0,1,0,0,0,0,False
Amazon,Software Engineer,283000,"Sunnyvale, CA",6.0,6.0,149000.0,0.0,1,0,0,0,0,False
