company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Amazon
Apple,Hardware Engineer,133000,"Cupertino, CA",1.0,1.0,120000.0,0.0,0,0,0,0,0,False
Apple,Data Scientist,263000,"Austin, TX",3.0,3.0,157000.0,25000.0,0,0,1,0,0,False
Apple,Hardware Engineer,330000,"Cupertino, CA",8.0,4.0,160000.0,10000.0,1,0,0,0,0,False
Apple,Software Engineer,181000,"Cupertino, CA",2.0,0.0,130000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,320000,"Singapore, SG, Singapore",15.0,7.0,133000.0,17000.0,0,1,0,0,0,False
Apple,Software Engineer,435000,"Cupertino, CA",8.0,0.0,175000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,510000,"Cupertino, CA",12.0,3.0,260000.0,30000.0,0,0,1,0,0,False
Apple,Software Engineer,265000,"Cupertino, CA",3.0,3.0,150000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,402000,"Cupertino, CA",15.0,5.0,222000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,169000,"Cupertino, CA",4.0,1.0,130000.0,13000.0,0,0,0,0,0,False
Apple,Hardware Engineer,438000,"Santa Clara, CA",13.0,4.0,223000.0,50000.0,0,1,0,0,0,False
Apple,Hardware Engineer,320000,"Orlando, FL",9.0,4.0,160000.0,30000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,500000,"Seattle, WA",21.0,1.0,275000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,415000,"Cupertino, CA",9.0,0.0,195000.0,70000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,856000,"Cupertino, CA",16.0,4.0,275000.0,50000.0,0,1,0,0,0,False
Apple,Hardware Engineer,310000,"Cupertino, CA",6.0,3.0,164000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,321000,"Cupertino, CA",6.0,6.0,171000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,315000,"San Jose, CA",13.0,6.0,165000.0,12000.0,0,1,0,0,0,False
Apple,Software Engineer,199000,"Seattle, WA",2.0,0.0,132000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",8.0,4.0,148000.0,0.0,0,0,0,0,0,False
Apple,Data Scientist,227000,"Austin, TX",6.0,3.0,170000.0,17000.0,0,0,0,0,0,False
Apple,Technical Program Manager,300000,"Cupertino, CA",17.0,3.0,180000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,196000,"Cupertino, CA",3.0,3.0,138000.0,13000.0,0,0,0,0,0,False
Apple,Hardware Engineer,216000,"Cupertino, CA",6.0,0.0,160000.0,16000.0,1,0,0,0,0,False
Apple,Software Engineer,279000,"San Francisco, CA",7.0,0.0,185000.0,19000.0,1,0,0,0,0,False
Apple,Software Engineer,215000,"Cupertino, CA",7.0,7.0,152000.0,23000.0,0,0,0,0,0,False
Apple,Hardware Engineer,175000,"Cupertino, CA",3.0,2.0,140000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,260000,"Cupertino, CA",4.0,4.0,165000.0,15000.0,0,1,0,0,0,False
Apple,Data Scientist,152000,"San Francisco, CA",9.0,3.0,145000.0,0.0,1,0,0,0,0,False
Apple,Hardware Engineer,190000,"Austin, TX",3.0,3.0,126000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,145000,"San Jose, CA",5.0,0.0,140000.0,0.0,0,0,0,0,0,False
Apple,Human Resources,115000,"Cork, CK, Ireland",14.0,2.0,70000.0,5000.0,0,0,0,0,0,False
Apple,Software Engineer,470000,"Cupertino, CA",15.0,3.0,210000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,226000,"Cupertino, CA",22.0,0.0,177000.0,9000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,420000,"Santa Clara, CA",20.0,5.0,235000.0,45000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,615000,"Cupertino, CA",10.0,10.0,260000.0,55000.0,0,0,0,0,0,False
Apple,Software Engineer,214000,"Cupertino, CA",3.0,2.0,123000.0,11000.0,0,1,0,0,0,False
Apple,Software Engineer,133000,"Cupertino, CA",0.0,0.0,120000.0,0.0,0,1,0,0,0,False
Apple,Software Engineer,245000,"Vancouver, BC, Canada",16.0,0.0,160000.0,16000.0,1,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",5.0,3.0,150000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,200000,"Cupertino, CA",7.0,0.0,165000.0,13000.0,0,0,1,0,0,False
Apple,Hardware Engineer,163000,"Cupertino, CA",2.0,2.0,119000.0,4000.0,0,1,0,0,0,False
Apple,Hardware Engineer,220000,"Austin, TX",9.0,1.0,155000.0,20000.0,1,0,0,0,0,False
Apple,Product Manager,290000,"Austin, TX",12.0,3.0,190000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,280000,"Sunnyvale, CA",5.0,2.0,172000.0,10000.0,0,1,0,0,0,False
Apple,Product Designer,290000,"Cupertino, CA",7.0,2.0,175000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,415000,"Austin, TX",17.0,6.0,215000.0,40000.0,1,0,0,0,0,False
Apple,Hardware Engineer,300000,"Cupertino, CA",8.0,0.0,180000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,170000,"Austin, TX",5.0,1.0,135000.0,13000.0,0,0,0,0,0,False
Apple,Hardware Engineer,500000,"Cupertino, CA",12.0,7.0,235000.0,45000.0,0,0,1,0,0,False
Apple,Product Manager,207000,"Cupertino, CA",15.0,1.0,147000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,265000,"Cupertino, CA",20.0,5.0,180000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,640000,"Sunnyvale, CA",10.0,5.0,200000.0,40000.0,0,0,1,0,0,False
Apple,Hardware Engineer,450000,"Cupertino, CA",4.0,3.0,174000.0,26000.0,0,0,1,0,0,False
Apple,Data Scientist,213000,"Cupertino, CA",9.0,4.0,123000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,340000,"Cupertino, CA",15.0,4.0,178000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,208000,"Cupertino, CA",6.0,0.0,170000.0,0.0,0,0,1,0,0,False
Apple,Hardware Engineer,350000,"Cupertino, CA",20.0,4.0,235000.0,15000.0,0,0,0,0,0,False
Apple,Hardware Engineer,227000,"Cupertino, CA",4.0,0.0,170000.0,17000.0,0,0,0,0,0,False
Apple,Hardware Engineer,210000,"Orlando, FL",6.0,4.0,135000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,605000,"New York, NY",15.0,0.0,222000.0,80000.0,0,1,0,0,0,False
Apple,Hardware Engineer,180000,"Santa Clara, CA",3.0,0.0,135000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,220000,"Seattle, WA",0.0,0.0,140000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,430000,"Portland, OR",12.0,0.0,210000.0,33000.0,0,0,0,0,0,False
Apple,Software Engineer,255000,"Cupertino, CA",10.0,7.0,180000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,375000,"Cupertino, CA",8.0,3.0,180000.0,35000.0,0,1,0,0,0,False
Apple,Hardware Engineer,460000,"Cupertino, CA",15.0,5.0,180000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,528000,"Sunnyvale, CA",20.0,7.0,213000.0,40000.0,1,0,0,0,0,False
Apple,Software Engineer,159000,"Cupertino, CA",1.0,1.0,119000.0,0.0,0,1,0,0,0,False
Apple,Software Engineer,353000,"Cupertino, CA",25.0,1.0,220000.0,33000.0,0,0,1,0,0,False
Apple,Software Engineer,560000,"Vancouver, BC, Canada",26.0,5.0,136000.0,19000.0,0,0,0,0,0,False
Apple,Software Engineer,310000,"San Francisco, CA",8.0,0.0,200000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,208000,"Paris, IL, France",14.0,11.0,122000.0,16000.0,0,0,0,0,0,False
Apple,Software Engineer,120000,"New York, NY",0.0,0.0,120000.0,0.0,1,0,0,0,0,False
Apple,Data Scientist,450000,"Cupertino, CA",7.0,2.0,185000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,355000,"Cupertino, CA",10.0,2.0,180000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,240000,"Santa Clara, CA",12.0,8.0,160000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,237000,"Cupertino, CA",4.0,0.0,170000.0,17000.0,1,0,0,0,0,False
Apple,Software Engineer,450000,"Cupertino, CA",9.0,0.0,205000.0,25000.0,1,0,0,0,0,False
Apple,Hardware Engineer,291000,"Cupertino, CA",4.0,4.0,166000.0,25000.0,0,0,1,0,0,False
Apple,Data Scientist,166000,"San Jose, CA",1.0,0.0,136000.0,0.0,0,0,0,0,0,False
Apple,Software Engineering Manager,800000,"Cupertino, CA",23.0,1.0,250000.0,75000.0,1,0,0,0,0,False
Apple,Marketing,137000,"Cupertino, CA",12.0,5.0,113000.0,6000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,171000,"Cupertino, CA",5.0,1.0,135000.0,10000.0,0,1,0,0,0,False
Apple,Product Manager,950000,"Cupertino, CA",27.0,27.0,275000.0,75000.0,0,1,0,0,0,False
Apple,Hardware Engineer,155000,"Cupertino, CA",2.0,1.0,120000.0,5000.0,0,1,0,0,0,False
Apple,Software Engineer,209000,"Cupertino, CA",8.0,8.0,129000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,300000,"Sunnyvale, CA",16.0,8.0,183000.0,20000.0,0,1,0,0,0,False
Apple,Technical Program Manager,173000,"Cupertino, CA",10.0,2.0,138000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",8.0,8.0,155000.0,10000.0,0,1,0,0,0,False
Apple,Hardware Engineer,175000,"Austin, TX",5.0,1.0,135000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,358000,"Cupertino, CA",4.0,1.0,200000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,249000,"Cupertino, CA",8.0,4.0,137000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",4.0,2.0,168000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,175000,"Cupertino, CA",2.0,1.0,130000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,285000,"Cupertino, CA",10.0,0.0,190000.0,20000.0,0,1,0,0,0,False
Apple,Software Engineer,200000,"Cupertino, CA",1.0,1.0,145000.0,35000.0,1,0,0,0,0,False
Apple,Hardware Engineer,255000,"Cupertino, CA",5.0,5.0,145000.0,10000.0,0,1,0,0,0,False
Apple,Mechanical Engineer,260000,"Cupertino, CA",4.0,4.0,139000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,440000,"Cupertino, CA",7.0,7.0,190000.0,25000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,173000,"San Diego, CA",6.0,0.0,142000.0,7000.0,1,0,0,0,0,False
Apple,Software Engineer,200000,"Cupertino, CA",5.0,0.0,140000.0,25000.0,1,0,0,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",10.0,3.0,160000.0,15000.0,1,0,0,0,0,False
Apple,Hardware Engineer,236000,"Cupertino, CA",3.0,0.0,165000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,315000,"Cupertino, CA",12.0,0.0,195000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,575000,"Cupertino, CA",20.0,5.0,200000.0,35000.0,1,0,0,0,0,False
Apple,Software Engineer,178000,"Cupertino, CA",3.0,2.0,138000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,431000,"Cupertino, CA",7.0,0.0,200000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,360000,"Cupertino, CA",15.0,5.0,185000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,265000,"Cupertino, CA",6.0,3.0,165000.0,8000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,285000,"Cupertino, CA",8.0,3.0,150000.0,15000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,290000,"Cupertino, CA",10.0,2.0,150000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,332000,"Austin, TX",9.0,6.0,157000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,170000,"Austin, TX",7.0,2.0,150000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,276000,"Sunnyvale, CA",7.0,0.0,175000.0,30000.0,1,0,0,0,0,False
Apple,Software Engineer,300000,"Cupertino, CA",11.0,9.0,175000.0,25000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,359000,"Cupertino, CA",6.0,6.0,209000.0,0.0,0,0,1,0,0,False
Apple,Software Engineer,368000,"Cupertino, CA",15.0,7.0,228000.0,20000.0,0,0,1,0,0,False
Apple,Software Engineering Manager,460000,"Cupertino, CA",22.0,11.0,230000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,362000,"Cupertino, CA",5.0,5.0,194000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,331000,"Sunnyvale, CA",16.0,4.0,181000.0,23000.0,0,1,0,0,0,False
Apple,Hardware Engineer,325000,"Cupertino, CA",14.0,3.0,190000.0,35000.0,0,0,1,0,0,False
Apple,Hardware Engineer,239000,"Santa Clara, CA",8.0,4.0,151000.0,18000.0,1,0,0,0,0,False
Apple,Software Engineer,211000,"London, EN, United Kingdom",7.0,0.0,137000.0,14000.0,0,1,0,0,0,False
Apple,Software Engineer,628000,"Cupertino, CA",14.0,6.0,235000.0,60000.0,0,0,0,0,1,False
Apple,Software Engineer,350000,"Seattle, WA",10.0,1.0,175000.0,50000.0,0,1,0,0,0,False
Apple,Hardware Engineer,295000,"Sunnyvale, CA",8.0,0.0,200000.0,55000.0,0,0,1,0,0,False
Apple,Mechanical Engineer,240000,"Cupertino, CA",9.0,2.0,150000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,270000,"Cupertino, CA",4.0,4.0,155000.0,15000.0,0,1,0,0,0,False
Apple,Software Engineer,347000,"San Diego, CA",8.0,3.0,151000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,335000,"Cupertino, CA",3.0,3.0,165000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,275000,"Cupertino, CA",6.0,3.0,168000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,360000,"Cupertino, CA",10.0,2.0,210000.0,30000.0,0,0,1,0,0,False
Apple,Hardware Engineer,160000,"Austin, TX",3.0,0.0,130000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,183000,"Cupertino, CA",6.0,1.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,230000,"Cupertino, CA",9.0,2.0,169000.0,12000.0,0,1,0,0,0,False
Apple,Hardware Engineer,245000,"Cupertino, CA",5.0,5.0,145000.0,10000.0,0,1,0,0,0,False
Apple,Hardware Engineer,215000,"Portland, OR",8.0,1.0,155000.0,14000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,330000,"Cupertino, CA",10.0,3.0,160000.0,25000.0,0,0,0,0,0,False
Apple,Product Designer,370000,"Santa Clara, CA",20.0,7.0,190000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,480000,"Seattle, WA",4.0,3.0,180000.0,25000.0,1,0,0,0,0,False
Apple,Hardware Engineer,199000,"Cupertino, CA",2.0,2.0,139000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,600000,"Sunnyvale, CA",30.0,8.0,244000.0,60000.0,0,1,0,0,0,False
Apple,Software Engineer,360000,"Seattle, WA",4.0,0.0,190000.0,80000.0,0,0,0,0,0,False
Apple,Software Engineer,270000,"San Jose, CA",6.0,3.0,150000.0,20000.0,1,0,0,0,0,False
Apple,Marketing,173000,"Cupertino, CA",7.0,1.0,145000.0,5000.0,0,1,0,0,0,False
Apple,Software Engineer,167000,"Cupertino, CA",6.0,1.0,133000.0,9000.0,0,1,0,0,0,False
Apple,Software Engineer,421000,"Sunnyvale, CA",12.0,5.0,196000.0,25000.0,1,0,0,0,0,False
Apple,Product Manager,143000,"Cupertino, CA",2.0,2.0,126000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,254000,"Cupertino, CA",5.0,2.0,170000.0,24000.0,1,0,0,0,0,False
Apple,Software Engineer,317000,"Cupertino, CA",10.0,2.0,207000.0,20000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,221000,"Cupertino, CA",4.0,4.0,139000.0,5000.0,0,1,0,0,0,False
Apple,Marketing,138000,"Los Angeles, CA",7.0,1.0,110000.0,8000.0,0,1,0,0,0,False
Apple,Software Engineer,166000,"Cupertino, CA",4.0,1.0,130000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,188000,"Portland, OR",8.0,2.0,136000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,171000,"Cupertino, CA",1.0,1.0,130000.0,20000.0,0,1,0,0,0,False
Apple,Hardware Engineer,322000,"Santa Clara, CA",8.0,6.0,150000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,310000,"Sunnyvale, CA",4.0,4.0,158000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,56000,"Noida, UP, India",5.0,5.0,33000.0,4000.0,0,1,0,0,0,False
Apple,Software Engineer,375000,"Seattle, WA",4.0,0.0,190000.0,19000.0,0,0,0,0,0,False
Apple,Hardware Engineer,263000,"Cupertino, CA",10.0,1.0,178000.0,25000.0,0,1,0,0,0,False
Apple,Software Engineer,400000,"Cupertino, CA",10.0,2.0,230000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,298000,"Cupertino, CA",3.0,0.0,180000.0,18000.0,0,0,0,0,0,False
Apple,Product Manager,100000,"Sunnyvale, CA",10.0,4.0,100000.0,0.0,0,0,0,0,0,False
Apple,Technical Program Manager,210000,"Cupertino, CA",11.0,4.0,160000.0,10000.0,0,1,0,0,0,False
Apple,Hardware Engineer,214000,"Sunnyvale, CA",8.0,2.0,154000.0,10000.0,1,0,0,0,0,False
Apple,Software Engineer,31000,"Hyderabad, TS, India",1.0,1.0,19000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,135000,"London, EN, United Kingdom",9.0,2.0,90000.0,5000.0,0,0,0,0,0,False
Apple,Software Engineer,330000,"Cupertino, CA",3.0,3.0,180000.0,25000.0,0,0,1,0,0,False
Apple,Software Engineer,388000,"Cupertino, CA",5.0,5.0,178000.0,15000.0,0,1,0,0,0,False
Apple,Hardware Engineer,210000,"San Diego, CA",5.0,2.0,160000.0,8000.0,0,0,0,0,0,False
Apple,Software Engineer,60000,"Hyderabad, TS, India",8.0,0.0,33000.0,1000.0,0,1,0,0,0,False
Apple,Software Engineer,188000,"Vancouver, BC, Canada",1.0,1.0,125000.0,13000.0,1,0,0,0,0,False
Apple,Software Engineer,455000,"Cupertino, CA",6.0,0.0,203000.0,70000.0,1,0,0,0,0,False
Apple,Software Engineer,295000,"Cupertino, CA",6.0,3.0,160000.0,15000.0,0,0,0,0,0,False
Apple,Technical Program Manager,250000,"Cupertino, CA",4.0,1.0,160000.0,20000.0,0,0,0,0,0,False
Apple,Product Manager,490000,"Cupertino, CA",9.0,3.0,210000.0,50000.0,1,0,0,0,0,False
Apple,Software Engineer,200000,"London, EN, United Kingdom",9.0,2.0,110000.0,14000.0,0,0,0,0,0,False
Apple,Hardware Engineer,275000,"Cupertino, CA",4.0,4.0,170000.0,20000.0,0,0,1,0,0,False
Apple,Hardware Engineer,300000,"Cupertino, CA",15.0,3.0,150000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,220000,"Cupertino, CA",6.0,2.0,163000.0,12000.0,1,0,0,0,0,False
Apple,Software Engineer,212000,"Cupertino, CA",1.0,0.0,150000.0,12000.0,0,1,0,0,0,False
Apple,Hardware Engineer,350000,"Cupertino, CA",4.0,4.0,160000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineer,214000,"Herzliyya, TA, Israel",3.0,0.0,140000.0,12000.0,0,1,0,0,0,False
Apple,Software Engineer,410000,"Seattle, WA",8.0,1.0,200000.0,60000.0,0,1,0,0,0,False
Apple,Software Engineer,210000,"Sunnyvale, CA",2.0,1.0,155000.0,5000.0,0,1,0,0,0,False
Apple,Software Engineer,110000,"London, EN, United Kingdom",10.0,4.0,80000.0,10000.0,0,0,0,0,0,False
Apple,Data Scientist,400000,"Cupertino, CA",11.0,3.0,210000.0,35000.0,0,0,0,0,0,False
Apple,Hardware Engineer,160000,"Cupertino, CA",2.0,2.0,125000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,480000,"Cupertino, CA",9.0,0.0,205000.0,75000.0,0,0,0,0,0,False
Apple,Software Engineer,405000,"Seattle, WA",20.0,1.0,220000.0,35000.0,1,0,0,0,0,False
Apple,Software Engineer,215000,"Austin, TX",0.0,0.0,120000.0,15000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,255000,"Cupertino, CA",3.0,3.0,140000.0,15000.0,0,1,0,0,0,False
Apple,Hardware Engineer,350000,"Cupertino, CA",17.0,4.0,200000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,290000,"Seattle, WA",4.0,1.0,163000.0,16000.0,0,0,0,0,0,False
Apple,Hardware Engineer,270000,"Cupertino, CA",15.0,7.0,150000.0,20000.0,0,0,0,1,0,False
Apple,Software Engineer,258000,"Cupertino, CA",8.0,0.0,175000.0,20000.0,0,0,0,1,0,False
Apple,Software Engineer,190000,"San Diego, CA",3.0,1.0,125000.0,15000.0,0,0,0,0,0,False
Apple,Mechanical Engineer,196000,"Cupertino, CA",3.0,0.0,150000.0,20000.0,1,0,0,0,0,False
Apple,Hardware Engineer,200000,"Cupertino, CA",5.0,1.0,150000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,230000,"San Diego, CA",4.0,0.0,150000.0,15000.0,1,0,0,0,0,False
Apple,Hardware Engineer,160000,"Cupertino, CA",1.0,0.0,135000.0,10000.0,1,0,0,0,0,False
Apple,Hardware Engineer,660000,"Cupertino, CA",15.0,10.0,250000.0,60000.0,0,0,0,0,0,False
Apple,Software Engineer,330000,"Cupertino, CA",11.0,5.0,188000.0,30000.0,1,0,0,0,0,False
Apple,Hardware Engineer,212000,"Cupertino, CA",2.0,0.0,160000.0,26000.0,0,0,1,0,0,False
Apple,Marketing,213000,"Sunnyvale, CA",12.0,2.0,164000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,481000,"San Diego, CA",22.0,6.0,201000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,270000,"Cupertino, CA",6.0,3.0,155000.0,20000.0,1,0,0,0,0,False
Apple,Marketing,154000,"Cupertino, CA",7.0,1.0,135000.0,0.0,0,1,0,0,0,False
Apple,Hardware Engineer,315000,"Cupertino, CA",4.0,4.0,155000.0,15000.0,0,1,0,0,0,False
Apple,Software Engineer,330000,"Austin, TX",15.0,0.0,200000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,340000,"Austin, TX",15.0,1.0,200000.0,40000.0,0,0,0,0,0,False
Apple,Hardware Engineer,135000,"San Jose, CA",1.0,1.0,120000.0,3000.0,0,1,0,0,0,False
Apple,Software Engineer,295000,"Cupertino, CA",5.0,5.0,180000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,235000,"Cupertino, CA",3.0,0.0,160000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,258000,"Herzliyya, TA, Israel",4.0,0.0,168000.0,27000.0,0,0,1,0,0,False
Apple,Software Engineer,298000,"Austin, TX",13.0,2.0,153000.0,15000.0,0,0,0,0,0,False
Apple,Product Manager,1280000,"Cupertino, CA",20.0,8.0,290000.0,90000.0,1,0,0,0,0,False
Apple,Software Engineer,238000,"Cupertino, CA",13.0,1.0,180000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,460000,"Cupertino, CA",20.0,10.0,230000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,350000,"London, EN, United Kingdom",12.0,3.0,145000.0,25000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,360000,"Cupertino, CA",15.0,1.0,200000.0,70000.0,0,0,0,0,0,False
Apple,Software Engineer,330000,"Austin, TX",14.0,0.0,200000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,383000,"Cupertino, CA",13.0,4.0,203000.0,40000.0,0,1,0,0,0,False
Apple,Software Engineer,290000,"Cupertino, CA",4.0,0.0,175000.0,40000.0,1,0,0,0,0,False
Apple,Software Engineer,222000,"Cupertino, CA",5.0,2.0,135000.0,12000.0,0,1,0,0,0,False
Apple,Hardware Engineer,405000,"Cupertino, CA",12.0,7.0,205000.0,40000.0,1,0,0,0,0,False
Apple,Software Engineering Manager,407000,"New York, NY",18.0,1.0,220000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,335000,"Cupertino, CA",12.0,5.0,190000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,293000,"Sunnyvale, CA",4.0,3.0,174000.0,19000.0,0,0,0,0,0,False
Apple,Software Engineer,345000,"Seattle, WA",5.0,0.0,200000.0,20000.0,0,0,1,0,0,False
Apple,Software Engineer,90000,"Bangalore, KA, India",7.0,3.0,41000.0,4000.0,0,1,0,0,0,False
Apple,Software Engineer,395000,"Cupertino, CA",10.0,2.0,225000.0,35000.0,0,0,0,0,0,False
Apple,Software Engineer,200000,"Cupertino, CA",15.0,6.0,155000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,479000,"Cupertino, CA",5.0,5.0,209000.0,50000.0,0,0,1,0,0,False
Apple,Product Manager,360000,"Cupertino, CA",10.0,0.0,155000.0,45000.0,1,0,0,0,0,False
Apple,Hardware Engineer,215000,"Sunnyvale, CA",7.0,2.0,165000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,275000,"Cupertino, CA",10.0,2.0,190000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,193000,"Cupertino, CA",2.0,0.0,137000.0,14000.0,1,0,0,0,0,False
Apple,Software Engineer,199000,"Cupertino, CA",7.0,2.0,164000.0,10000.0,0,1,0,0,0,False
Apple,Technical Program Manager,201000,"Cupertino, CA",6.0,0.0,145000.0,30000.0,1,0,0,0,0,False
Apple,Hardware Engineer,260000,"Cupertino, CA",18.0,1.0,195000.0,20000.0,1,0,0,0,0,False
Apple,Software Engineer,222000,"San Diego, CA",4.0,0.0,145000.0,40000.0,1,0,0,0,0,False
Apple,Software Engineer,100000,"Cupertino, CA",2.0,2.0,90000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,285000,"Cupertino, CA",7.0,4.0,160000.0,25000.0,1,0,0,0,0,False
Apple,Mechanical Engineer,186000,"Cupertino, CA",4.0,2.0,139000.0,10000.0,0,1,0,0,0,False
Apple,Software Engineer,194000,"Cupertino, CA",1.0,0.0,148000.0,16000.0,1,0,0,0,0,False
Apple,Hardware Engineer,490000,"Sunnyvale, CA",8.0,5.0,206000.0,30000.0,1,0,0,0,0,False
Apple,Software Engineer,175000,"Los Angeles, CA",5.0,4.0,175000.0,0.0,0,0,0,0,0,False
Apple,Product Manager,242000,"Cupertino, CA",7.0,2.0,165000.0,11000.0,0,0,0,0,0,False
Apple,Hardware Engineer,178000,"Cupertino, CA",1.0,1.0,135000.0,15000.0,1,0,0,0,0,False
Apple,Software Engineer,268000,"New York, NY",5.0,0.0,175000.0,18000.0,1,0,0,0,0,False
Apple,Software Engineer,360000,"Sunnyvale, CA",16.0,3.0,200000.0,30000.0,0,1,0,0,0,False
Apple,Software Engineer,151000,"Cupertino, CA",1.0,1.0,125000.0,0.0,0,1,0,0,0,False
